18-06-2020 00:01:00;9WZ8iSlgrp3yUllM;256
18-06-2020 00:01:00;9WZ8iSlgrp3yUllM;385
18-06-2020 00:01:10;RFXUBklXGCN64Q9P;627
18-06-2020 00:01:10;RFXUBklXGCN64Q9P;943
18-06-2020 00:01:10;RFXUBklXGCN64Q9P;1417
18-06-2020 00:01:10;RFXUBklXGCN64Q9P;1609
18-06-2020 00:01:10;RFXUBklXGCN64Q9P;1952
18-06-2020 00:01:20;mdiqIXWZBt7dpnS3;576
18-06-2020 00:01:30;RFXUBklXGCN64Q9P;523
18-06-2020 00:01:30;RFXUBklXGCN64Q9P;836
18-06-2020 00:01:30;RFXUBklXGCN64Q9P;1326
18-06-2020 00:01:30;RFXUBklXGCN64Q9P;1531
18-06-2020 00:01:30;RFXUBklXGCN64Q9P;1955
18-06-2020 00:01:40;RFXUBklXGCN64Q9P;541
18-06-2020 00:01:40;RFXUBklXGCN64Q9P;879
18-06-2020 00:01:40;RFXUBklXGCN64Q9P;1333
18-06-2020 00:01:40;RFXUBklXGCN64Q9P;1541
18-06-2020 00:01:40;RFXUBklXGCN64Q9P;1935
18-06-2020 00:02:00;3Q0CHFssVraWQQcR;394
18-06-2020 00:02:00;3Q0CHFssVraWQQcR;699
18-06-2020 00:02:10;EGBlV8ZgZzHoXtGv;322
18-06-2020 00:02:20;HNN3GOkLnPfWE2Mn;596
18-06-2020 00:02:30;ASH8QZpESZv9sB6h;615
18-06-2020 00:02:50;1R9DoUmr9WZm7Kqd;397
18-06-2020 00:03:00;1R9DoUmr9WZm7Kqd;415
18-06-2020 00:03:10;3Q0CHFssVraWQQcR;300
18-06-2020 00:03:10;3Q0CHFssVraWQQcR;575
18-06-2020 00:03:20;LzYX6KL640QGFlbB;219
18-06-2020 00:03:30;NnLuYt9sZ3bgUNyP;1031
18-06-2020 00:03:30;NnLuYt9sZ3bgUNyP;1716
18-06-2020 00:20:27;EGBlV8ZgZzHoXtGv;158
18-06-2020 00:20:37;mdiqIXWZBt7dpnS3;212
18-06-2020 00:20:47;HNN3GOkLnPfWE2Mn;341
18-06-2020 00:20:57;LfwTsHlCMoZGxBrn;123
18-06-2020 00:21:07;3Q0CHFssVraWQQcR;120
18-06-2020 00:21:07;3Q0CHFssVraWQQcR;219
18-06-2020 00:21:17;HNN3GOkLnPfWE2Mn;612
18-06-2020 00:21:27;mdiqIXWZBt7dpnS3;156
18-06-2020 02:58:24;XowjzrBLG3XEe7Zb;417
18-06-2020 02:58:34;3Q0CHFssVraWQQcR;321
18-06-2020 02:58:34;3Q0CHFssVraWQQcR;572
18-06-2020 02:58:44;RFXUBklXGCN64Q9P;598
18-06-2020 02:58:44;RFXUBklXGCN64Q9P;886
18-06-2020 02:58:44;RFXUBklXGCN64Q9P;1358
18-06-2020 02:58:44;RFXUBklXGCN64Q9P;1605
18-06-2020 02:58:44;RFXUBklXGCN64Q9P;2004
18-06-2020 02:58:54;RFXUBklXGCN64Q9P;478
18-06-2020 02:58:54;RFXUBklXGCN64Q9P;748
18-06-2020 02:58:54;RFXUBklXGCN64Q9P;1208
18-06-2020 02:58:54;RFXUBklXGCN64Q9P;1426
18-06-2020 02:58:54;RFXUBklXGCN64Q9P;1803
18-06-2020 02:59:04;HNN3GOkLnPfWE2Mn;893
18-06-2020 02:59:24;LzYX6KL640QGFlbB;349
18-06-2020 02:59:44;9WZ8iSlgrp3yUllM;517
18-06-2020 02:59:44;9WZ8iSlgrp3yUllM;794
18-06-2020 02:59:54;1R9DoUmr9WZm7Kqd;431
18-06-2020 03:03:41;9WZ8iSlgrp3yUllM;246
18-06-2020 03:03:41;9WZ8iSlgrp3yUllM;426
18-06-2020 03:03:51;HNN3GOkLnPfWE2Mn;672
19-06-2020 13:14:02;3Q0CHFssVraWQQcR;168
19-06-2020 13:14:02;3Q0CHFssVraWQQcR;326
19-06-2020 13:14:12;9WZ8iSlgrp3yUllM;478
19-06-2020 13:14:12;9WZ8iSlgrp3yUllM;785
19-06-2020 13:14:22;XowjzrBLG3XEe7Zb;578
19-06-2020 13:14:32;9WZ8iSlgrp3yUllM;421
19-06-2020 13:14:32;9WZ8iSlgrp3yUllM;756
19-06-2020 13:14:42;RFXUBklXGCN64Q9P;608
19-06-2020 13:14:42;RFXUBklXGCN64Q9P;933
19-06-2020 13:14:42;RFXUBklXGCN64Q9P;1560
19-06-2020 13:14:42;RFXUBklXGCN64Q9P;1863
19-06-2020 13:14:42;RFXUBklXGCN64Q9P;2479
19-06-2020 13:14:52;HNN3GOkLnPfWE2Mn;650
19-06-2020 13:15:02;LfwTsHlCMoZGxBrn;414
19-06-2020 13:15:12;1R9DoUmr9WZm7Kqd;546
19-06-2020 13:15:22;XowjzrBLG3XEe7Zb;389
19-06-2020 13:15:32;9WZ8iSlgrp3yUllM;536
19-06-2020 13:15:32;9WZ8iSlgrp3yUllM;936
19-06-2020 13:19:30;mdiqIXWZBt7dpnS3;286
19-06-2020 13:19:35;1R9DoUmr9WZm7Kqd;502
19-06-2020 13:19:40;mdiqIXWZBt7dpnS3;563
